group	ID	Activated_CD4_T_cell	Activated_CD8_T_cell	Activated_dendritic_cell	CD56bright_natural_killer_cell	Central_memory_CD4_T_cell	Central_memory_CD8_T_cell	Effector_memeory_CD4_T_cell	Effector_memeory_CD8_T_cell	Natural_killer_cell	Natural_killer_T_cell	Type_1_T_helper_cell	Type_17_T_helper_cell	CD56dim_natural_killer_cell	Immature_dendritic_cell	Macrophage	MDSC	Neutrophil	Plasmacytoid_dendritic_cell	Regulatory_T_cell	Type_2_T_helper_cell	Activated_B_cell	Eosinophil	Gamma_delta_T_cell	Immature__B_cell	Mast_cell	Memory_B_cell	Monocyte	T_follicular_helper_cell
non	TCGA.43.6773.01	0.720853073	0.365211521	-0.757150037	-0.972748662	-1.005736189	1.075035154	-0.165720282	0.840325466	-1.024841438	1.08037263	0.309180693	-1.444116813	-2	-1.155797322	-0.890610531	0.912440521	-0.621682229	-0.301204392	0.465558516	-0.758155422	2	1.34614675	0.368248149	1.70302582	-0.168928558	-1.54708182	-0.581738841	0.139147378
non	TCGA.43.7656.01	1.312036569	1.704815002	-0.683758416	-0.410422115	-0.348672332	-1.664116411	0.591064727	-0.114499338	-0.062284091	-1.496309451	-1.20495299	-0.69904191	-0.006959554	-0.435808329	1.339078394	0.715189332	-1.225898705	0.42300389	-0.374486692	0.629988054	2	1.576582259	-2	1.494981483	-2	0.501385849	0.000823958	-0.192567552
non	TCGA.43.7657.01	-0.807945489	-0.565507352	-1.510466813	0.754489061	-0.941027873	0.751235311	0.478353303	-1.717600878	-1.655439038	0.908056709	2	1.18192533	2	0.969238331	1.262324199	-2	-0.700040905	1.128366169	-0.611564177	-0.000729601	0.857320979	-0.041908995	1.629475501	0.295686856	-1.419795224	1.971316676	-0.133893018	-0.719289704
non	TCGA.43.7658.01	1.958767572	2	1.561155645	0.799730629	-1.27092126	-1.322547801	0.906031063	-1.34262731	0.653811836	-2	-0.001774525	0.430870807	0.40170508	-1.832761381	0.783340837	-0.243142483	-2	-0.124024557	-1.102137974	1.076460889	0.328530373	-1.000176078	-0.89869033	0.062673875	-2	0.697575136	0.155729271	-0.23334093
non	TCGA.43.8115.01	0.220870209	-0.396534887	-0.259221353	-0.528336038	-0.302843277	0.727818776	-0.702599751	0.15603743	0.203090391	0.970341299	0.890174502	-1.589763813	-1.092888895	-1.650837412	0.33002079	1.151256791	-1.882766064	-0.693744084	1.737331571	-0.447230348	-0.311944133	-0.077286095	0.448756891	1.258687997	-0.725306975	0.490718739	-0.300055438	-0.32664462
non	TCGA.43.8116.01	0.911806344	0.076198393	-1.153501531	0.135212879	-0.255301152	-1.179998129	0.447164572	0.400458366	-0.58279283	1.861965947	0.241323752	1.119184282	1.680713557	-0.671689436	-0.407948189	-0.730553079	-0.56505262	-0.760748904	-1.126725232	0.301254427	1.86988702	-0.641228357	-0.231629597	-0.316148802	-0.728007332	1.931867507	0.226749731	-0.749888223
non	TCGA.43.8118.01	0.216717032	-1.256561918	-0.616620385	0.224965177	0.169054557	0.833131703	0.087041416	-0.114244484	-2	-0.296379087	-0.803068405	-0.741486364	0.010078111	0.542562745	-0.254961542	0.548074368	-0.172559672	0.93557901	1.357131778	0.798364136	-0.719032158	-0.810402322	1.517127726	-0.291776481	-0.465731966	1.087008165	-1.138442284	-0.191300176
non	TCGA.43.A474.01	0.665721162	0.19693483	-2	1.721620757	0.528335924	0.74446377	0.49456727	-1.201932493	0.111172964	0.611561623	-1.029050805	-0.301267671	0.636336413	0.725166427	-1.142582879	-1.94596331	0.272353795	1.255370216	-0.315539625	1.347596822	0.209245237	-0.065932203	0.394020394	-1.545078929	-0.395969547	1.435334543	0.320809731	-0.953893032
non	TCGA.43.A56U.01	0.97982118	0.930484658	0.63260061	-1.311400631	0.439030454	-1.921982841	-0.792504987	1.444857961	-1.111444715	-0.376233012	0.689050138	-1.780739097	-1.550562745	-1.039611415	-0.975046319	1.908146049	0.658539331	-0.512125505	-0.644977079	-2	2	2	-1.586481471	1.849335208	-0.385684339	0.30326772	-0.739656226	-0.730543196
non	TCGA.43.A56V.01	0.091821122	-0.263711134	-0.729361155	1.308465871	0.813536227	0.976402044	0.792448077	-1.303198786	-0.718290345	0.51733352	-0.379958796	-0.572421826	0.916732354	1.673373547	-0.350333469	-0.051311074	-0.488747857	1.000828783	-1.031746406	0.665733508	-0.148421002	-0.841176722	-0.645102247	-1.252876677	0.108879797	0.434557982	-0.336979753	-0.783537454
non	TCGA.46.3765.01	0.528599002	-0.852926823	-0.548440744	1.265854601	0.698851312	0.207365872	-0.411476767	-0.192395053	-1.830267374	0.178691639	-0.296489933	-0.214870086	0.20430291	0.622601923	-0.362342165	-0.048734548	-0.484100632	1.283523254	0.219007437	0.365492487	0.434885303	-0.822899771	-0.422553495	-0.381417284	-0.107664365	0.055532137	-0.277016088	-0.069542611
non	TCGA.46.3766.01	-1.012408394	-0.696614051	-0.05758288	-1.043693858	-0.410931928	0.482924947	-0.759208355	1.061505879	0.081135359	0.218487966	1.179757449	-1.758010966	-1.998672764	-0.494230009	0.931567452	1.233416925	0.024817799	0.225405053	1.818243883	-1.115231351	1.132365003	-1.284205532	1.779687702	0.676168327	-0.393255231	-0.917715308	-0.091640596	0.118137068
non	TCGA.46.3767.01	-0.505063401	-1.539432432	0.169888982	-0.690003496	-0.531871593	1.215399822	-0.692875357	0.296394299	0.668904601	0.411155627	1.704931395	-1.501989238	-0.769894146	-0.561026521	1.001119848	0.752182678	0.101224099	-0.28094524	1.018797053	-0.435204133	0.449078494	-0.10044127	0.589752943	0.181235805	0.393254018	-0.330276396	-0.097032056	-0.361703232
non	TCGA.46.3768.01	1.136378905	-0.314614636	-0.271692477	0.707718405	-0.475194824	-0.258907279	1.090973939	-1.295691979	-0.92853764	0.273924848	-1.791844209	1.902240013	1.545518959	1.14531463	-0.585300957	-1.117229677	-1.609348077	1.039474928	-0.524701334	-0.305014447	0.314717109	0.010042795	1.237030903	-0.528850673	-0.930621687	0.970811557	0.554851104	0.348721839
non	TCGA.46.3769.01	0.150807375	0.568499039	0.644151104	-0.209589108	-2	-0.062373329	-1.377128942	0.346552885	0.894645741	1.187940244	0.555330049	-0.413876485	-0.047210387	-0.013638111	1.697039345	0.78224694	-1.945344641	-0.555224928	1.030964329	-2	-1.696615391	-1.933578547	2	0.626148993	-1.240472745	-1.443629329	0.618382281	-0.130468618
non	TCGA.46.6026.01	1.111329236	1.028684542	-1.888701105	1.371094456	1.27167977	-1.112038947	0.960800974	-2	-0.423028334	-0.174003512	-0.132038161	0.250262438	0.122768726	-0.242333617	0.383144168	-0.227728667	-1.139665932	1.291530439	-1.153898661	1.072299153	-0.510345212	0.38579443	-1.340670286	-1.026842406	-1.682340923	1.135833713	0.111481538	0.468326099
non	TCGA.51.4081.01	0.453473093	-0.706193752	-1.908985141	0.619187545	-0.507212229	1.376063403	1.178998643	-1.527541563	-0.097517196	1.081833118	-0.888785273	0.976431559	0.164777952	0.751731721	-0.822832895	-1.089152993	-0.130289429	2	-0.330914368	0.792771831	0.152853737	-0.189233611	-0.255091521	-2	0.599056148	1.673604207	-1.121889589	0.154547264
non	TCGA.52.7809.01	1.220688114	-0.323717704	-0.404344105	1.160397381	-0.463746352	-1.478709606	0.274920508	-0.970903253	0.154490451	-0.996910534	-0.223544168	-0.943802042	0.939297727	0.397688718	-1.995786823	-1.070762041	0.073244076	0.277150476	-1.594736024	1.197161367	-0.562237512	2	0.983772755	-0.542852957	0.18442849	0.313943029	-0.388050354	2
non	TCGA.52.7810.01	0.521463013	0.0056804	-1.016961929	1.699565969	0.353532325	0.803122457	-0.108365373	-2	-0.397657475	1.143369579	0.096061124	2	1.351910391	1.095198466	-0.614491658	-1.2581434	-0.521125017	0.635209675	-1.113903458	0.645537984	-0.497285198	0.280764736	0.653292419	-2	0.752539445	0.719629661	-0.866716656	-2
non	TCGA.52.7812.01	1.921091916	1.048399387	1.289826318	-0.190353786	-0.287424744	-2	0.42903173	0.704703907	-0.720351556	-0.582037644	0.200544107	-0.176638693	0.787905001	-0.366088668	0.032224634	0.024452007	-0.007737598	-2	-0.698772068	0.411425693	-1.404158781	-0.663083529	1.878607388	0.070455969	-0.132126502	-0.338286008	-0.850939677	-1.085070667
non	TCGA.56.1622.01	1.07227795	0.450550078	-2	1.579989782	1.125813061	0.508415648	0.972329025	-1.283691068	0.618646938	0.249664557	-0.398116524	-0.510030662	-0.599499753	0.060973132	-0.740919936	-2	-0.331498788	0.481901521	-1.25111516	1.521069792	0.0076973	1.32557229	-0.591959131	-1.728971502	1.037264175	1.696442658	0.116661158	-0.427992913
non	TCGA.56.5897.01	-0.178899497	-0.743676347	0.050960696	-1.044824157	-0.588107997	0.94217302	-0.472298686	1.082166304	0.069139534	1.670225141	0.20043316	-0.387081618	-0.078169887	0.031018874	0.831552252	1.422471407	-0.281763246	-0.009428346	0.923219547	-0.912836282	0.915045018	-0.990487896	-0.99556821	-0.274715821	-1.181411196	-0.055338302	-1.087146029	-0.022546276
non	TCGA.56.5898.01	-1.397007519	-0.329008652	-0.843698587	0.26492214	0.845366762	1.247983778	-0.622083602	0.519167345	-0.599003419	0.777858119	-0.879276683	-0.344489503	1.38459355	0.22558298	-0.190576967	0.032318118	0.291486035	1.041102795	-0.423600968	-0.234518027	0.758349142	0.179955888	0.428379452	0.172840575	-0.243783542	1.061676137	-0.380992856	0.435661634
non	TCGA.56.6545.01	-0.045485734	-1.307754813	0.052799855	-0.645331208	-0.808372827	1.14335359	-0.738917337	0.413657811	0.654245731	1.303919054	0.374678492	-1.333972665	-0.118449505	-1.176046784	1.576015966	0.638888026	-0.523736118	-0.900740252	1.166380905	-0.122756045	0.397606529	-0.905790572	-0.26546852	0.614266174	0.547307179	1.187824062	-1.212952504	-0.42812098
non	TCGA.56.6546.01	1.139467148	1.734751255	0.224380237	-0.03946773	-0.714156448	-0.311025767	-0.167029454	-0.69166579	-0.273201126	0.136949812	-1.076679457	-1.278923179	-1.014691902	-1.638582187	0.616655853	1.292257808	-0.55963311	-0.809529581	-0.249304147	0.532019907	-0.136123657	0.945880269	-0.062271634	0.725970358	-0.099580898	-1.355819313	-0.691419229	0.648377447
non	TCGA.56.7222.01	1.490542158	-0.151248649	-1.822222125	1.219212083	0.445871225	-0.580022712	1.694477279	-1.239634257	0.650329746	0.880043489	-0.780414972	0.341421071	-0.76655732	1.113447581	-1.444117881	-1.979301368	-0.528156057	-0.892429966	-0.520405761	2	-0.542010775	1.971026696	-0.621561501	-0.972927738	0.869587646	0.029609881	-1.041366745	-1.266793321
non	TCGA.56.7223.01	1.059503869	0.539612864	-1.082335151	1.476805309	-0.319786479	-0.745650635	2	-2	-0.777323719	0.062818549	-2	1.560588503	-0.049984891	-0.204557799	-0.639378248	-1.395195255	-0.874335158	1.113010794	-0.380805074	1.644307213	0.767245004	0.631527572	0.937223258	-1.775052009	-0.530085076	1.197127378	-1.134170643	0.574342504
non	TCGA.56.7579.01	0.333591569	0.03816695	-0.878688652	0.696476568	0.196583357	1.606061407	0.105412872	-0.303378866	-1.754134925	0.690147783	-1.386808579	0.223514766	0.023078519	1.044822677	-0.699371232	-0.02419816	-0.523126017	0.625740903	0.281990936	0.034889162	-0.822421018	-0.455037916	1.341648115	-0.115794662	-1.828097227	1.118784487	-1.466459287	0.759059039
non	TCGA.56.7580.01	0.54084616	0.256630136	-0.467093586	1.208708585	-0.206531883	0.653164092	0.669392514	-0.386885482	2	0.4287336	-0.149532319	0.663289417	0.34425575	-0.175568431	-1.033232582	-1.335087368	-1.508854757	0.397131658	-1.131231466	-0.733502469	0.876551451	0.66992538	-0.450996909	-1.139047284	-0.293802552	1.238483725	0.806043886	-0.655763767
non	TCGA.56.7730.01	0.664266806	0.013199382	-1.735969915	1.746359383	-1.633263589	0.545315431	1.676507062	-1.461297016	-1.145697035	1.367725465	-1.16174833	1.00985578	2	1.064176756	-1.502033844	-2	-0.101916803	2	-2	2	0.871995281	0.306486994	0.816280825	-2	-1.208363899	1.224087971	-1.228229817	-1.029433674
non	TCGA.56.7822.01	-1.535766219	-1.169148883	-1.069604109	0.261240411	0.197678554	0.396461047	-0.321925413	0.411582185	-0.112646042	-0.040148184	-0.616115403	1.377800864	0.048305821	-0.083945276	1.705823633	-0.311346839	1.00693857	1.945935401	-0.099707604	-0.077310923	0.016684508	0.139785719	1.457964224	-0.152308627	-1.430038623	1.845462582	-1.0650946	0.126404679
non	TCGA.56.7823.01	1.186035923	0.379350334	-1.531969615	1.425516588	-2	0.664692714	0.779631315	-1.301091257	-1.212989819	1.462497572	-1.422685067	1.764186451	0.956221796	-0.102370552	-1.111911079	-0.975003014	-1.067674017	1.383427768	-1.87878139	1.575640823	-0.307249749	-0.856296257	0.929023931	-1.263969409	-0.735756928	1.697585357	0.355891221	0.656091934
non	TCGA.56.8082.01	0.797842592	-0.745820798	-1.246383976	0.946889406	-0.980826451	0.254539185	0.946248358	-1.251691236	0.330316447	-0.092501042	-0.72913743	1.641964425	-0.364551743	0.814198961	0.193076291	-1.163295266	0.146061742	0.956364584	-1.453418175	1.262342838	-0.203157768	0.140341777	0.083512191	-1.281556314	-0.318245063	1.987059502	0.578610879	-0.228887628
non	TCGA.56.8083.01	0.833540735	-0.592526226	-2	1.348363953	-0.380343356	-0.415374109	0.873947403	-2	0.760209363	1.14107815	-0.329067409	0.475119059	0.416095732	0.287368818	0.799642088	-2	0.872966174	1.442505051	-1.823313784	2	-0.026160427	1.358899596	-0.36236144	-1.989676497	-1.848602197	1.186612516	-0.350506052	1.153996436
non	TCGA.56.8201.01	0.488434654	0.128890328	1.056841823	-1.477685806	-0.145867295	0.4849745	-1.911477486	0.79367068	0.45103657	-0.129229069	1.090558838	-1.148868244	-0.532954233	-0.970236682	2	2	-1.186594322	-1.499277663	1.708103532	-1.436116322	-0.184580799	-0.719270663	-1.034329351	0.410955087	-0.937048757	0.58324683	-1.346648207	-0.600928794
non	TCGA.56.8304.01	0.787368606	0.36216311	-0.651047878	1.401925238	-0.746011018	0.585705643	0.161400154	-0.75578838	-0.021668941	0.894000336	-0.246505348	-0.136857235	0.825362771	0.923613932	-1.738501766	-0.254309055	-1.657836667	1.364099062	-0.960594695	0.171439849	0.626298097	0.063477381	-0.353702011	-0.661174583	-0.781899887	1.329039466	-0.500173559	-1.09776654
non	TCGA.56.8305.01	-0.102496312	-0.048807617	-0.499796379	0.876288311	0.132693146	0.770049027	-0.137606178	-1.110298968	-0.929825853	1.627181263	0.073905861	-0.392905064	1.725087747	0.944008741	-1.119596396	-0.214381725	-0.990217783	1.57339825	-0.590083701	0.046644718	0.35099181	-0.351419135	0.936816202	-1.222124595	-0.715688338	-0.617452066	-0.372212321	0.216228312
non	TCGA.56.8307.01	0.930372212	0.276439843	0.574369532	0.754857184	-2	-1.856850972	0.569793311	2	-1.238283667	1.108633132	-1.473663884	1.192374708	1.455391018	-0.230825424	0.776179283	-0.137508037	-1.62300892	-1.374188495	-0.225370785	-0.566994647	2	-0.631175046	-1.38180931	0.772579146	-0.841664196	2	-0.177952857	-1.780441927
non	TCGA.56.8308.01	-0.051623514	-0.755160406	-1.594193517	0.586081287	-0.61597265	-0.168801054	1.08765567	-0.016382892	-0.592231246	1.261942725	0.088123844	-0.699523828	1.166285325	-0.152850888	-1.566739828	-0.540430872	-0.598972831	0.934256857	-0.223129889	0.966540807	1.209820244	0.116338582	0.872647435	-1.313435925	-0.502697386	0.964123739	-0.108357209	1.150680944
non	TCGA.56.8309.01	0.558910058	0.261721029	1.2926408	-1.077350813	-1.08191092	-1.337758088	-0.794557386	1.538967991	0.702735264	0.350815754	1.927414426	0.608169128	-1.949311182	-2	1.368833085	1.438683785	-0.891009328	-1.070931894	0.858521719	-0.784732458	1.819386982	-0.242861019	-2	0.024254971	0.554591982	-0.542820874	-1.369480903	-1.790037869
non	TCGA.56.8503.01	-0.21428638	-1.536115071	0.467630859	-0.425650148	-0.693867093	0.270955778	-1.602959481	0.603341957	0.326449454	1.468622135	0.693700502	-0.398091854	-0.897883271	-0.879599942	1.265280835	1.446480066	-0.581550731	-0.437937098	0.777319846	-0.665946518	-0.214630587	0.508912564	0.396966489	0.13537988	0.0284469	0.060297147	-1.563186848	-0.588494011
non	TCGA.56.8622.01	-2	-0.892974674	-1.390467563	-0.010169675	1.084010102	0.709253401	-0.291080701	0.211147244	-1.082951411	0.824197746	-0.164448368	1.100312397	1.334568917	0.836655261	-0.407032655	0.01483683	0.404203686	2	-0.846832298	-0.291397897	1.58498347	-0.405470782	0.916011738	-0.100437681	-1.455688585	0.658464791	0.283217096	0.823976443
non	TCGA.56.8623.01	-1.086244624	-1.049848247	0.54792292	-2	-1.224886036	0.239971758	-1.228494422	0.878567363	1.307955029	0.737283427	0.299328956	-1.06658313	-1.800605582	-1.559038788	1.763513868	1.515950325	0.131083151	-0.542713603	0.931085507	-0.260395636	-0.984205529	1.907674327	-0.671956373	1.663250108	2	-0.576680445	-1.322343294	1.146329483
non	TCGA.56.8624.01	-0.34004287	-0.530352614	-0.612154765	0.335617646	0.140031055	1.139120062	0.421385574	-0.458340871	-2	-0.066872479	-0.750072483	2	-0.208886223	1.773713967	-1.110426428	-0.173001173	0.902668491	1.208458818	-1.061703228	-0.361783596	0.507702244	1.85625388	2	-1.229159781	-0.654052452	0.642740602	-0.235232869	-0.020438022
non	TCGA.56.8628.01	-1.493072826	-1.440007451	-0.079755356	-0.962677853	0.431079585	-1.031212432	-0.616956528	0.948229798	1.228320091	1.018193345	0.354994862	-0.190001924	-1.388932912	-0.637503174	0.456243161	0.37373742	0.123630063	1.27912306	0.951820049	0.11407642	-0.093425045	0.198286989	-0.086748915	-0.798719343	0.982420418	-0.087259681	-0.128234456	1.381261833
non	TCGA.56.8629.01	0.138642807	-0.183415917	-0.046166026	0.587972077	-1.254335453	0.266409847	-1.245771767	-0.076239221	0.971024315	0.740012224	-0.310444558	2	1.387490694	-0.226359625	0.069121067	-0.90908289	-1.373157954	0.899596934	-0.164533503	-0.256230813	-0.134242681	1.038169664	-0.679137389	-1.65541073	0.501705769	0.807773483	-0.801926223	-0.412405694
non	TCGA.56.A49D.01	1.181856541	0.684073255	0.765966328	-0.447544539	0.584650913	0.092832002	0.131636528	-0.047946339	-0.201043217	-1.843796773	-1.134993842	-0.667900261	-0.737750448	-0.263334885	-0.525943293	0.230611445	0.423375641	-0.200841187	0.195708087	0.366745609	-0.446224977	1.585575258	-0.487782999	0.228029061	-0.418632137	0.606580027	-0.200133616	0.236638631
non	TCGA.56.A4BW.01	0.347076529	-0.246992357	-0.077716615	0.524782436	1.612432846	-0.088862067	0.128441357	-0.014643297	0.850032832	1.245402761	-0.223836888	1.001461746	0.584916863	0.600820871	-0.238929389	-0.23699613	-0.828301437	-0.601758077	-0.41023425	0.197622288	-0.337867314	-0.020789657	0.441869365	-1.777181519	-1.400511276	0.224163217	-0.413152075	-2
non	TCGA.56.A4BX.01	0.550994162	0.547723329	-1.978254304	2	0.258388555	1.351742199	1.421474643	-2	-1.223964723	0.721701805	-0.778228959	0.705171049	2	0.70078094	-0.621732774	-2	-0.90602707	1.227091275	-2	1.179940663	-0.071637335	-0.348097749	0.313067328	-1.073882164	-1.445296867	1.23852843	-0.173020651	0.81068219
non	TCGA.56.A4BY.01	0.584831979	0.029233207	-1.381579614	0.925703273	-0.108287654	-0.516971171	1.255614228	-0.211511408	-0.403261571	0.772765599	-0.65143737	1.103250652	-0.687616837	0.036477832	-1.965777315	-1.830315392	-0.171200516	2	-1.193666875	1.069563837	1.649795357	1.195511193	-0.858692869	-0.518942639	-1.698497457	1.164974201	-0.225125413	1.667083168
non	TCGA.56.A4ZJ.01	-1.815202044	-1.532348306	-0.00030565	-0.917159433	0.373212779	2	-1.81598825	0.513864913	0.003240614	0.623248347	-0.439068238	-0.204740721	0.834625592	0.180937978	1.470805837	1.156289744	0.261676437	0.517949484	0.957041401	-0.562235536	-0.411803975	0.683331903	0.229962113	0.457739832	0.577905138	-0.597332854	-1.337421909	0.245869938
non	TCGA.56.A4ZK.01	0.175172095	-0.378391846	0.140601012	0.289360738	-0.186688344	0.052229291	0.016181905	0.594125036	-1.775219259	0.730122426	-0.703975161	-0.218343263	-1.04599206	-0.8104352	0.582030011	0.891651851	-0.799895187	0.448547154	0.394849439	-0.75225047	-0.487347458	-0.823175397	0.379595453	1.071011627	-1.479604145	1.138358396	-2	2
non	TCGA.56.A5DR.01	0.967847565	-0.673209386	-1.301137448	0.365104626	-0.165815563	0.753945541	-0.042181974	-0.84501234	-0.50408884	1.542379176	-0.319359553	1.520510239	0.027978486	1.481278736	0.227289728	0.002308055	-0.878924159	-0.636144984	-1.118058887	0.384967859	-0.706610381	1.609525386	-0.582185383	-0.948623903	-0.535663782	1.056509642	0.045624735	-1.21645427
non	TCGA.56.A62T.01	0.072053353	-0.513484142	-0.555254932	0.592154856	0.149963463	1.509208055	-0.094449345	-0.36239445	-1.086174606	1.414682128	-1.028377103	0.6595461	0.825530788	0.447845728	0.231467206	-0.137335739	-0.186774394	0.28755577	0.597404067	-0.231555026	0.248851365	-0.83491526	0.552844001	-0.613583135	-1.405363277	1.419516581	-0.864726826	-0.741224035
non	TCGA.58.8386.01	-0.484575789	-1.416528928	-0.827523142	-0.602454255	-0.242387109	0.600931842	-0.607756432	0.762391133	-0.708193697	0.434853856	-1.872113601	0.15502432	0.20189768	-1.059448498	0.795841341	0.537733978	0.015451434	0.38510578	0.935844	0.767346392	-0.262364829	1.148414573	0.586931347	0.199102719	0.607500771	0.230097627	-0.69973477	1.777924176
non	TCGA.58.8387.01	1.718538301	1.716689756	0.471805961	0.216679585	0.121104487	-1.894514065	0.321666061	-0.207169325	-0.341060174	-0.99299874	-1.384838599	0.096161647	-0.604669256	-0.878511206	-0.885959645	0.347324994	-1.932932319	0.185306938	-0.03176373	0.246376676	2	0.006742074	0.134288752	0.209680379	-1.249980545	-0.442625705	-1.585436934	0.51962021
non	TCGA.58.8388.01	0.196609015	-0.95916408	1.054168321	-0.145281899	-2	-1.333301011	-0.556411021	0.499476168	1.290749676	1.27464716	-0.153352107	0.143868011	0.044631633	-0.309595018	0.368002513	0.444545748	-1.07461446	-0.176629746	0.007541392	0.693685582	1.727680933	0.487358056	-1.237481979	-0.668336233	0.458649023	-0.504720523	-1.999840689	0.914492387
